,subjid,instructionloops,strategy,helpstrategy,howtoimprove,engagement,difficulty,externalhelp,gender,education,major,age,expNum,iid
17,17,1,Kind of divided them up into four quadrants in my head assigning a letter value to each quadrant,,,10.0,9.0,nohelp,woman,highschool,noresp,50.0,3,643
18,18,1,I just tried my best to memorize and figure out what deck they belonged to.,,,8.0,7.0,nohelp,man,somecollege,noresp,31.0,3,644
19,19,3,very good accurancy stratagies.,,very good study,10.0,5.0,nohelp,woman,bachelors,business,35.0,3,645
20,20,1,"I would basically pick a side with the first card, and see if it was correct. I would then try to see if any particular patterns existed, or figure out what patterns made sense, from the following cards, and any mistakes I made. I would verbally speak to myself what seemed to be grouped together / what pattern there appeared to be, think it through, and this helped me remember.",,"It was a pretty nice and interesting task, as well as extremely well-paying with the full bonus (even earning a portion of it would have been). At some point before, I must have been unable to participate in this same-named HIT (perhaps the version with a pay of, I think, $2.50), as I have one as ""Returned"" on record, so it was nice to finally be able to catch one of these, and be able to work on it. Thank you for the incredible opportunity and incredible bonus!",10.0,3.0,nohelp,man,highschool,noresp,30.0,3,646
21,21,1,none,,none,8.0,10.0,nohelp,man,somecollege,business,28.0,3,647
22,22,4,my own strategies ,pictures,none,7.0,8.0,yeshelp,man,somegrad,engineering,1995.0,3,648
23,23,1,None,No,No,10.0,10.0,nohelp,man,somegrad,humanities,28.0,3,649
24,24,1,I just tried to memorize them,,none,5.0,5.0,nohelp,man,bachelors,engineering,60.0,3,650
25,25,2,memory power,,good work,7.0,2.0,nohelp,man,masters,noresponse,32.0,3,651
26,26,2,"I memorized the combinations, not the rule. ",,no. thank you.,10.0,5.0,nohelp,man,bachelors,other,30.0,3,652
27,27,3,typical cards games,mind skill,no,10.0,3.0,yeshelp,woman,bachelors,mathscience,32.0,3,653
28,28,1,I just tried finding the pattern quickly and repeated the odd one out in my head. It sometimes worked . ,,It was a lot harder than I thought and i think I second guessed myself a few times. ,10.0,6.0,nohelp,woman,bachelors,socialscience,47.0,3,654
29,29,2,This very learning task,This experiment in very difficulties and very interest.,good,8.0,8.0,yeshelp,man,bachelors,business,51.0,3,655
30,30,1,no,,nice,3.0,3.0,noresponse,man,bachelors,engineering,46.0,3,656
31,31,1,None,,None,7.0,7.0,noresponse,man,bachelors,engineering,2.0,3,657
32,32,4,memorized,,Interesting,10.0,8.0,nohelp,man,bachelors,engineering,32.0,3,658
33,33,3,good,good,gppd,5.0,7.0,yeshelp,woman,bachelors,socialscience,35.0,3,659
34,34,1,nothing,,interesting task.,6.0,7.0,nohelp,woman,bachelors,mathscience,30.0,3,660
35,35,6,good,good,good,7.0,9.0,nohelp,man,bachelors,engineering,35.0,3,661
0,0,1,I just read the rule of the round and counted the groups,,no,10.0,5.0,nohelp,man,highschool,noresp,35.0,4,662
1,1,2,focus playing,nothing,very interested,10.0,5.0,noresponse,woman,somegrad,noresponse,29.0,4,663
2,2,1,I focus only group A,,Nothing,6.0,5.0,nohelp,woman,bachelors,mathscience,28.0,4,664
3,3,1,I mostly just counted the number of cards from each group. ,,No.,7.0,5.0,nohelp,man,bachelors,business,29.0,4,665
4,4,2,"If the points were below 8, I just didn't have the mental energy to really count and decipher the options, and it wasn't worth it me when I thought about truly the 50/50 chance there was of being right anyway.",,I don't think so,6.0,7.0,nohelp,man,bachelors,other,29.0,4,666
5,5,3,"I took it in 3 stages - first of all calculating the total number of designated shapes (large vs small, black vs white), then subtracting exception 1, then adding exception 2. It meant I had quite a lot of numbers in my head, but seemed to work ok.",,Nothing more to add.,9.0,7.0,nohelp,man,bachelors,humanities,52.0,4,667
6,6,1,No,No,Good,3.0,3.0,nohelp,man,masters,business,32.0,4,668
7,7,1,I would remember the grouping for group A and then count to see if group A had more cards.  If it did not then I would choose group B.,,I felt like I knew what I was doing but then I only got 72 points.  I do not understand how I missed some many but still got some right.,8.0,8.0,nohelp,man,bachelors,business,39.0,4,669
8,8,4,No strategies.,,Nice task.,5.0,5.0,nohelp,man,bachelors,engineering,38.0,4,670
9,9,3,counting shapes was the best strategy,,"The task was very interesting, Thanks",9.0,5.0,nohelp,man,bachelors,mathscience,37.0,4,671
10,10,3,TO DETERMINE THE WHICH GROUP ARE MOST IN THE GROUPS,,NICE EXPERIENCE FROM  THIS TASK,10.0,8.0,nohelp,woman,masters,mathscience,30.0,4,672
11,11,1,very interesting,none,none,7.0,8.0,yeshelp,woman,bachelors,humanities,35.0,4,673
12,12,1,I just counted the shapes and followed the rule that I was given.,,"This whole experiment I felt like I was doing something wrong, but clearly I wasn't because I got a fairly high score.",3.0,1.0,nohelp,man,highschool,noresp,27.0,4,674
13,13,1,NO,,GOOD,3.0,5.0,nohelp,man,masters,mathscience,32.0,4,675
14,14,4,NO,,VERY INTERESTING THE SURVEY,8.0,7.0,nohelp,man,bachelors,mathscience,33.0,4,676
15,15,2,no strategy,,no,7.0,2.0,nohelp,woman,highschool,noresp,44.0,4,677
16,16,1,I used my memory as my strategy.,None,None,8.0,3.0,nohelp,man,bachelors,engineering,25.0,4,678
17,17,5,"I didn't have any particular strategy, I just tried to do the task to the best of my ability.",,"If you miss a instructional comprehension question, please tell the participant which specific question was incorrect.",8.0,3.0,nohelp,man,bachelors,mathscience,38.0,4,679
18,18,1,My strategy was simply to apply the given rule that was displayed in each round. ,,"No, I do not have anything in particular that comes to my mind.",9.0,0.0,nohelp,man,highschool,noresp,39.0,4,680
19,19,1,no,,none,5.0,5.0,nohelp,woman,bachelors,business,30.0,4,681
20,20,3,"On the ones that were 0 points, I just guessed and didn't waste much time. The more points, the more I put effort out",,I liked the task. It was interesting and engaging.,9.0,6.0,nohelp,man,somecollege,socialscience,32.0,4,682
21,21,1,,,,10.0,10.0,nohelp,man,bachelors,engineering,29.0,4,683
22,22,1,it was good,great,good,8.0,7.0,yeshelp,man,bachelors,humanities,30.0,4,684
23,23,2,shape and fill colour analysis,,good,9.0,2.0,nohelp,man,masters,engineering,32.0,4,685
24,24,12,no,,good,8.0,5.0,nohelp,noresp,masters,mathscience,32.0,4,686
25,25,2,"I tried to count up all the cards that matched Group A and then added the one that did not belong in Group B. In each round, the groups had either 11 or 13 items, which made it easier to figure out which one had more.",,,8.0,4.0,nohelp,woman,somecollege,other,36.0,4,687
26,26,1,I just tried to count twice for the larger point rounds,,,6.0,6.0,nohelp,man,somecollege,noresp,29.0,4,688
27,27,1,Count thr total of one group,,,8.0,8.0,nohelp,woman,bachelors,business,27.0,4,689
28,28,4,Nothing,,None,8.0,5.0,nohelp,man,bachelors,engineering,28.0,4,690
29,29,3,My best preference,no,None,7.0,5.0,noresponse,man,masters,business,30.0,4,691
30,30,2,my own mind,,very interesting game,10.0,8.0,nohelp,man,bachelors,business,35.0,4,692
31,31,2,No strategies aside from counting in various ways. ,,"This was very perplexing to me which makes me worry about my mental health. I would have liked more clarity on the groupings (i.e. an example that is showing the same number of cards you actually presented in the 40 rounds, rather than just an 8 card example).",7.0,9.0,nohelp,woman,bachelors,humanities,56.0,4,693
32,32,3,card shape and the size with the dring the task complete the game,,good and interesting,8.0,4.0,nohelp,man,masters,business,32.0,4,694
33,33,2,No,,Nothing,8.0,0.0,nohelp,woman,bachelors,humanities,1986.0,4,695
34,34,4,i play the game correctly ,,no,3.0,8.0,nohelp,man,bachelors,mathscience,41.0,4,696
35,35,3,Memory power,,No,9.0,4.0,nohelp,woman,bachelors,business,33.0,4,697
36,36,1,,,,8.0,6.0,nohelp,woman,bachelors,other,35.0,4,698
37,37,1,,,,10.0,1.0,nohelp,man,masters,engineering,65.0,4,699
38,38,1,"I only considered group A when calculating. I could mentally calculate the cards that initially fit group A, then subtract the 'except' card, then add the 'except' card from group B.",,No,8.0,2.0,nohelp,man,somecollege,humanities,21.0,4,700
39,39,2,no,no,increase the memory power.,8.0,8.0,nohelp,woman,bachelors,business,35.0,4,701
40,40,1,I tried to match the patterns the best i could,,none,4.0,7.0,nohelp,woman,bachelors,mathscience,27.0,4,702
41,41,3,,,No,0.0,7.0,nohelp,man,noresponse,noresp,-1.0,4,703
42,42,1,no,,very interest,8.0,8.0,nohelp,man,bachelors,mathscience,33.0,4,704
43,43,5,No strategy.,,no.,0.0,8.0,nohelp,other,somecollege,mathscience,,4,705
44,44,2,Just count group A,,Good survey.,10.0,3.0,nohelp,woman,bachelors,business,25.0,4,706
45,45,1,nothing,,good study ,9.0,7.0,nohelp,woman,masters,business,31.0,4,707
46,46,1,I can't really say since I was apparently retarded and didn't actually know what I was doing. I don't understand how I got such an abysmal score when I was really trying and was sure I understood what was expected.,,Very unhappy that I wasted my time for $6 an hour.,10.0,5.0,nohelp,man,bachelors,engineering,50.0,4,708
47,47,1,I counted/memorized etc. Memorizing helped me count faster,na,In many cases I counted each side several times and they were equal in the things being asked for,10.0,7.0,nohelp,woman,somecollege,other,59.0,4,709
48,48,1,Only counted group A and determined if it was over or under half.,,Dang the pressure to stop that clock was intense.,9.0,3.0,nohelp,man,highschool,noresp,34.0,4,710
49,49,1,"Not for all of the rounds but for most of them, I tried to remember the including rule for group A and the excluding rule for group B. Then when I went to the screen with the shapes, I'd add up the excluding rule of group B first and then add up the including rule for group A.",,"Was going for a higher score but I did do better than I thought I would. During the task, I was starting to feel negative about my performance.",10.0,7.0,nohelp,woman,bachelors,business,35.0,4,711
50,50,1,,,,10.0,2.0,nohelp,man,highschool,noresp,41.0,4,712
51,51,3,I actually tried counting each card based on each side's rule. Whichever side I found had more cards was the one I chose.,,"This was an interesting experiment, definitely difficult.",10.0,9.0,nohelp,other,bachelors,humanities,33.0,4,713
52,52,1,I just tried to count the first requirement in group A and add the second requirement to see if there were more than 12 total.,,I was surprised that I got some wrong. I would have liked to been told at the end of each round if I was correct or not.,10.0,5.0,nohelp,woman,somecollege,other,41.0,4,714
53,53,1,No,No,Good one.,9.0,7.0,nohelp,woman,bachelors,humanities,25.0,4,715
54,54,5,just counting,,None,10.0,8.0,nohelp,man,bachelors,humanities,53.0,4,716
55,55,4,no,,thanks for giving chance do to study,3.0,5.0,nohelp,man,bachelors,business,35.0,4,717
56,56,1,no,,really good i like this good study ,4.0,9.0,nohelp,man,bachelors,engineering,29.0,4,718
57,57,1,Calculate member of one group to classisfy it easily,,"not, much",9.0,6.0,nohelp,woman,bachelors,business,35.0,4,719
58,58,2,"I count, so I am sure I earn more than100 points!",,"I count, so I am sure I earn more than100 points!",10.0,7.0,nohelp,woman,masters,noresp,31.0,4,720
59,59,1,I tried to look at the whole board and look for which group looked bigger.,,I didn't do as well as I thought.,6.0,7.0,nohelp,man,highschool,noresp,35.0,4,721
60,60,2,NOTHING,,EXCELLENT,10.0,10.0,nohelp,man,bachelors,engineering,48.0,4,722
61,61,1,None,None,None,9.0,2.0,nohelp,man,bachelors,engineering,25.0,4,723
62,62,1,I counted all of the shapes that met the first rule (all in Group A except the excluded shape) and then counted a second time to account for the shapes excluded from the second rule. If the total was more than 12 I knew that the answer was group A. If the total was less than 12 I knew that the answer was group B.,,,3.0,5.0,nohelp,man,doctor,other,33.0,4,724
63,63,2,My only strategy was to pay careful attention to what to pick. I was a bit more careful on the ones that had more points.,,I thought the overall task was engaging and fun.,8.0,4.0,nohelp,man,bachelors,engineering,33.0,4,725
64,64,3,,,It seemed like there were equal amounts on some rounds,3.0,2.0,nohelp,man,bachelors,engineering,26.0,4,726
65,65,1,None,,None,6.0,6.0,noresponse,man,bachelors,engineering,25.0,4,727
66,66,1,,,No,8.0,9.0,nohelp,man,highschool,noresponse,-1.0,4,728
67,67,1,only actually tried to guess correctly when the points were worth 8+,,give me the $10 bonus for answering the task questions correctly,5.0,0.0,nohelp,man,somecollege,other,37.0,4,729
68,68,1,tried to count,none,no,8.0,9.0,nohelp,man,bachelors,business,53.0,4,730
69,69,3,"I did it in a 3 variable formula: X-Y+Z = Answer 
where: 

X was everything in group A including what's excluded from it in the second half of the first sentence explaining what's in group A

Y was what's excluded from group A

Z was what's excluded from group B (included in group A)",,,6.0,3.0,nohelp,man,bachelors,mathscience,29.0,4,731
70,70,2,My own preference,no,no,6.0,7.0,nohelp,man,bachelors,mathscience,29.0,4,732
71,71,1,"At the beginning, I went just by ""feel."" If it looked like there was more of one category or the other, I answered as such. As I went along, for the higher payout ones, I'd try to ""mentally"" net the ""exception categories"" and see if it was a significant impact one way or the other. And then I would count all of Group A in my head and make my decision based on that.",,Very interesting! The higher payout ones forced me to be very careful. I'm pleased with the task and thanks for creating an interesting experiment!,8.0,4.0,nohelp,man,bachelors,business,29.0,4,733
72,72,3,memorized the first part of each group,,no,5.0,6.0,nohelp,woman,masters,humanities,33.0,4,734
73,73,2,I counted out the shapes in my head.,,"Thanks for the study, have a wonderful day.",9.0,4.0,nohelp,man,somecollege,socialscience,23.0,4,735
74,74,6,,,no.,8.0,8.0,nohelp,man,bachelors,engineering,30.0,4,736
75,75,3,very nice game ,,very nice survey,5.0,5.0,yeshelp,woman,bachelors,business,47.0,4,737
76,76,1,I focused completely on A. I would read what it said for the first and count it and then add the exclusion from B to it.,,No,10.0,1.0,nohelp,woman,masters,other,31.0,4,738
77,77,1,,,Everything was laid out fine,9.0,5.0,nohelp,man,somecollege,other,30.0,4,739
78,78,1,I follow the given instructions and make my choice.,,good,8.0,2.0,nohelp,man,masters,mathscience,32.0,4,740
79,79,4,skip all the tasks with 0 points and 1 points because they don't offer many points,,"unfair that our bonus is dependent on RNG time as well as performance, make the bonus fair",5.0,3.0,nohelp,man,bachelors,other,27.0,4,741
80,80,6,To try and focus,,it was more difficult than I thought,6.0,10.0,nohelp,woman,bachelors,socialscience,35.0,4,742
81,81,2,none,,good,9.0,5.0,nohelp,man,masters,engineering,35.0,4,743
82,82,1,,,,7.0,8.0,nohelp,woman,bachelors,mathscience,34.0,4,744
83,83,3,Just counting the right amount on each side,,It was interesting,8.0,6.0,nohelp,man,bachelors,business,59.0,4,745
84,84,2,I focused on the rounds with higher points,,no,8.0,6.0,nohelp,woman,bachelors,other,23.0,4,746
85,85,1,no strategies,,nope,10.0,2.0,nohelp,man,bachelors,engineering,34.0,4,747
86,86,5,I didn't have any particular strategies.,,I enjoyed taking part.,10.0,5.0,nohelp,woman,somecollege,humanities,48.0,4,748
87,87,5,"just counted the cards if it was more than zero points, quick glance if it was worth zero",,no,8.0,0.0,nohelp,man,bachelors,other,34.0,4,749
88,88,3,"none, just paid attention",,no,10.0,9.0,nohelp,woman,somecollege,other,48.0,4,750
89,89,1,good,,no,2.0,2.0,nohelp,man,masters,business,32.0,4,751
90,90,5,"I double counted them all, and think my score is incorrect. ",,"I am not sure it it's because I swapped windows, but don't think my
score was tallied correctly. Perhaps I don't understand the criterion though. ",7.0,7.0,nohelp,man,somegrad,business,31.0,4,752
91,91,1,I focused mostly on the squares.,,no,8.0,4.0,nohelp,man,highschool,noresp,57.0,4,753
92,92,2,"For points 4 and above, I tried my hardest.",,,8.0,8.0,nohelp,man,bachelors,business,37.0,4,754
93,93,1,I tried to count the similarities,,The bonus seems fake.,9.0,8.0,nohelp,man,bachelors,socialscience,38.0,4,755
94,94,5,UNDRSTANDING,,UNDERSTANDING INSTRUCTIONS,10.0,2.0,nohelp,woman,bachelors,engineering,30.0,4,756
95,95,2,none,,,10.0,5.0,nohelp,woman,bachelors,business,32.0,4,757
96,96,2,No particular strategies.,,No.,8.0,4.0,nohelp,man,bachelors,mathscience,28.0,4,758
97,97,1,,,,10.0,10.0,nohelp,man,somegrad,humanities,28.0,4,759
98,98,6,i counted each rule individually then added them up and compared in my head.,,,5.0,8.0,nohelp,man,bachelors,other,44.0,4,760
99,99,4,I didn't use any particular strategy other than focusing a bit on which criteria was excluded in each group. ,,I usually don't get to work on such interesting tasks. Thank you for offering this study. I would love to participate in more studies like this in the future.,8.0,5.0,nohelp,man,bachelors,socialscience,34.0,4,761
100,100,5,,,,8.0,8.0,nohelp,man,somecollege,noresp,40.0,4,762
101,101,1,"Once I got the hang of it I just counted group A and if it was 11 I knew to pick group B, and if it was 13 I knew to pick group A.",,,10.0,2.0,nohelp,woman,bachelors,other,36.0,4,763
102,102,2,"I just calculated the shapes, size and boxes in every round. simple method.",,It was interesting.,8.0,7.0,nohelp,man,bachelors,business,27.0,4,764
103,103,2,"I started by counting the objects in each row that were certainly part of group A and then added on the exclusions from group B and if the number was above 12 (half of the whole), I chose Group A as the one that had more objects. Otherwise, I chose Group B.",,"This was incredibly enjoyable, challenging, and rewarding.",10.0,4.0,nohelp,man,bachelors,engineering,30.0,4,765
104,104,1,no,,"really good but your cheating me 10 dollar bonus but you say you not win it's very cheating
but i like this study  ",5.0,9.0,nohelp,man,bachelors,engineering,29.0,4,766
105,105,1,,,,6.0,4.0,nohelp,woman,somecollege,business,30.0,4,767
106,106,4,concentrate it,shapes in it,Its good to do the task,9.0,8.0,nohelp,woman,bachelors,humanities,40.0,4,768
107,107,3,I just counted the card in my head and went from there.,,I do not.,10.0,0.0,nohelp,woman,highschool,noresp,42.0,4,769
108,108,1,EXCELLENT,,EXCELLENT.,5.0,5.0,nohelp,man,bachelors,engineering,44.0,4,770
109,109,2,I used my instincts.,,,5.0,5.0,nohelp,man,bachelors,mathscience,26.0,4,771
110,110,2,follow the instruction and carefully choose the card,,very time engaging task,8.0,4.0,nohelp,woman,bachelors,noresp,40.0,4,772
111,111,1,nothing,,nothing,5.0,4.0,nohelp,man,bachelors,mathscience,30.0,4,773
112,112,2,I would count everything except for the excluded card that wasnt to belong and just did the math.,,This was tough and took longer than I wanted to take.,10.0,8.0,nohelp,man,highschool,noresp,40.0,4,774
113,113,1,My strategy was to count the first variable then start adding the second variable to the first.,No I didn't use any aids during the task.,This was an enjoyable study and I appreciate the opportunity to participate in your research.,8.0,6.0,nohelp,woman,somecollege,other,58.0,4,775
114,114,1,good,niced,no,5.0,5.0,yeshelp,man,bachelors,humanities,43.0,4,776
115,115,2,,,,9.0,6.0,nohelp,woman,somegrad,business,30.0,4,777
116,116,1,I generalized an instruction based on the rules and only counted half of the cards. If the points were zero I guessed randomly.,,,6.0,4.0,nohelp,man,highschool,noresp,27.0,4,778
117,117,1,None,,None,8.0,3.0,nohelp,man,bachelors,humanities,47.0,4,779
118,118,2,No strategy used,,,10.0,4.0,nohelp,woman,masters,mathscience,55.0,4,780
119,119,1,I tried to scan the whole image and go with my gut instinct as to which group had more shapes instead of thinking about it too much or trying to count them in my head.,,none,9.0,10.0,nohelp,man,somecollege,humanities,32.0,4,781
120,120,5,nope,,"was not worth the time and effort at all, plus I think I did a lot better than 35 points",0.0,10.0,nohelp,man,highschool,noresp,27.0,4,782
121,121,2,I just took my time and focused on the task. ,,This was fun. ,10.0,5.0,nohelp,woman,highschool,noresp,47.0,4,783
122,122,6,looking at color patterns,,,5.0,5.0,nohelp,woman,highschool,humanities,34.0,4,784
123,123,4,Focus on shape and color ,,very interesting in this experiment ,6.0,2.0,nohelp,man,masters,business,35.0,4,785
124,124,2,"Nothing special, it seemed simple enough but I ended up having to recount the figures a few times because the numbers ended up being equal.",,"It certainly seemed like a very easy task, but occasionally my mind didn't seem to compute things properly. ",9.0,4.0,nohelp,man,bachelors,business,55.0,4,786
125,125,7,no,,no,7.0,5.0,nohelp,man,masters,other,32.0,4,787
126,126,1,I counted the shapes for high value points.,,,8.0,4.0,nohelp,woman,somecollege,humanities,49.0,4,788
127,127,1,None,No,Good,3.0,2.0,nohelp,man,noresp,business,32.0,4,789
128,128,3,I decided to count all the shapes regardless of points incase of some trickery.,,I was expecting a harder version of the task to come up but it never did.,10.0,1.0,nohelp,man,bachelors,socialscience,37.0,4,790
129,129,3,"RThere were 24 cards on each screen, so I just counted the cards that fit the condition for
one of the groups and determined which was larger ",,"No, very fun and engaging",10.0,0.0,nohelp,woman,bachelors,mathscience,31.0,4,791
130,130,6,No,No,Good,5.0,3.0,nohelp,man,masters,business,32.0,4,792
131,131,1,NO,,NO,8.0,2.0,nohelp,woman,masters,business,25.0,4,793
132,132,2,I counted how many small shapes or how many black shapes there were depending on the round because those were the easiest ones for me to notice.,,The $10 bonus is really nice and made me work hard to do my best on every round. I had fun playing the game and trying to counter the numbers in each group. A3EG4C9T4F5DUR,10.0,7.0,nohelp,man,somecollege,business,31.0,4,794
133,133,2,"I added all of group A, minus the exception card, then added the exception card from group B to group A. There are only 24 cards...that only totaled to 11 or 13, so 11 made me choose B as having the most, and 13 made me choose Group A. I added group B a few times in the beginning to double check my math and choice were right.",,,7.0,8.0,nohelp,woman,bachelors,business,51.0,4,795
134,134,1,very interesting,no,none,3.0,5.0,nohelp,man,bachelors,humanities,35.0,4,796
135,135,5,extremely very nice,,extremely very intresting this game.,5.0,5.0,nohelp,man,bachelors,engineering,44.0,4,797
136,136,1,Well I used math in my head to figure it out.,,"I got 100 out of 200? I'm sorry, but this is a straight up fraud hit then. There is SIMPLE NO WAY that I got exactly that number. That is impossible. This is based on a 50% scenario which is UNLIKELY to happen in real life unless a person was just guessing EVERY time, and I also did the math in my head and I am way over 100 because I know the answers I got right were 100% correct, so I made a mental note in my head. Honestly I used to enjoy your hits, but this is the most misleading hit I've ever done in a long time, and I have over 1 million hits approved over 10 years working on MTurk.",8.0,7.0,nohelp,man,highschool,noresp,38.0,4,798
137,137,5,Just follow the instructions.,,Nice task.,10.0,0.0,nohelp,man,bachelors,engineering,30.0,4,799
138,138,1,"I'm just really confused.  I counted them all up and should have a near perfect score, but I didn't even get 100 points.",,Nope.,5.0,9.0,nohelp,man,bachelors,humanities,37.0,4,800
139,139,2,I calculated and predicted through mind.,,Very Interesting Task.,10.0,3.0,nohelp,woman,bachelors,engineering,45.0,4,801
140,140,1,First off I only paid attention to the first sentence as the second sentence is always the exact opposite so if the first is dominant then the second sentence is for sure not dominant or vice versa. At first I kind of did a rough estimate. I think that had to have cost me points. Then for about 2/3s or the 25 that remained I counted each one like black triangles and small squares. I noticed they are almost always 13-11 of 24 possible. ,I only counted in my head for the last 2/3 or so (maybe 25 questions),I can't see how I did so badly especially on the two 32 ones. On them and a couple others I counted both sentences to sort of double check. Are you sure that's accurate :) I honestly think I had to have done better than 95. But maybe not. Maybe I am missing something.,10.0,4.0,nohelp,man,bachelors,engineering,65.0,4,802
141,141,8,"No, thank you",,No,10.0,4.0,nohelp,man,masters,other,40.0,4,803
142,142,1,,,,8.0,6.0,nohelp,man,bachelors,socialscience,33.0,4,804
143,143,1,I just follow group A have 11 or 13 shapes in total. which group have 13 shapes that is the correct answer.,,none,8.0,3.0,nohelp,woman,bachelors,humanities,31.0,4,805
144,144,1,,,none,8.0,2.0,nohelp,man,somecollege,business,29.0,4,806
145,145,1,,,,6.0,6.0,nohelp,woman,bachelors,noresp,47.0,4,807
146,146,2,no,,no,3.0,5.0,nohelp,woman,bachelors,business,25.0,4,808
147,147,1,I only followed the rules of the game.,,,10.0,7.0,nohelp,man,masters,other,46.0,4,809
148,148,1,"There were 24 cards and they were divided into a group of 11 and one of 13 so I just counted one group and if it had more than 12 cards, then it was the larger group.",,no,5.0,2.0,nohelp,man,doctor,business,40.0,4,810
149,149,2,I divided the board into 24 and looked for the first group to 13,,easy to follow and complete,9.0,1.0,nohelp,man,bachelors,other,46.0,4,811
150,150,1,no,no,very interesting game.,6.0,7.0,nohelp,man,bachelors,engineering,35.0,4,812
151,151,1,none,,no,2.0,5.0,nohelp,man,somecollege,noresponse,40.0,4,813
152,152,7,Nothing,,None,5.0,5.0,nohelp,man,masters,business,32.0,4,814
153,153,1,good,yes,nice task,5.0,5.0,yeshelp,woman,bachelors,business,39.0,4,815
154,154,2,reading and counting oout loud,,"It was interesting, it kept me focused and engaged.  I would not mind doing more.",8.0,5.0,nohelp,woman,bachelors,socialscience,63.0,4,816
155,155,2,"I started off counting both the cards at the same time. I then switched it to counting the group A cards first, then counting the group b exclusion cards.

I was skipping 0 point tasks. Towards the end, I started to skip 1 and 2 point tasks as well.",,"Bonus system is convoluted. Further, adding the stopwatch also gives you the option to not pay, which I think you purposefully added for that reason. Bonus should be icing on the cake, not a way to make up for crappy initial pay for the amount of time this task requires. I gave you 30 minutes of my time, trying my best, only to luck out. I should have just guessed the whole way through and given you bad data so I could take less time and collect my pay. I will avoid your tasks in the future. ",8.0,7.0,nohelp,man,bachelors,business,38.0,4,817
156,156,1,"I counted the shapes defined as group A and then counted those. If there were 13, then that meant there were more group A shapes since there were 24 shapes in each trial.",,I am almost certain that I scored more than 114 points in this game. I took great care counting the shapes on all but the trials worth 0 points.,3.0,2.0,nohelp,man,bachelors,engineering,60.0,4,818
157,157,2,,,no,6.0,7.0,nohelp,man,masters,humanities,32.0,4,819
158,158,1,I have counted the blocks and minus the exception. ,,It was very tricky and my eyes are still rolling and mind blowing game,10.0,10.0,nohelp,woman,masters,humanities,45.0,4,820
159,159,1,None,,This task is good.,10.0,6.0,nohelp,man,bachelors,engineering,44.0,4,821
160,160,1,good experiment,good and interest,super,5.0,5.0,yeshelp,man,doctor,engineering,37.0,4,822
161,161,2,"I tried to count them unless it was worth 0, in which case I did not",,"nope, pretty interesting!",10.0,7.0,nohelp,woman,masters,business,32.0,4,823
162,162,1,None,No,No,5.0,2.0,nohelp,man,masters,business,32.0,4,824
163,163,32,I picked group A if the count was higher than 8.,,,9.0,7.0,nohelp,man,bachelors,engineering,27.0,4,825
164,164,5,Absorbed well the logic of the play and acts accordingly,,No Comments,10.0,7.0,nohelp,man,bachelors,engineering,45.0,4,826
165,165,1,"I mean I'm not sure how I only got 52 points. Honestly, I'm kind of upset. I feel like this was some trick. I definitely wasn't guessing, and even if I was guessing it should have been closer to 100 points. My strategy, such as it was, was to hone in on group A's qualities, determine the count, and select the larger group. I'm usually the first person to doubt myself when things go wrong but I'm having trouble coming up with a idea of my results that doesn't land in the ""something went wrong with the test"" realm. And in doing so I can't help but feel childish too. God, this has me irrationally frustrated.",,Good luck with your research I guess. but yeah I'm frustrated.,5.0,3.0,nohelp,man,masters,mathscience,35.0,4,827
166,166,2,No,,,10.0,6.0,nohelp,man,bachelors,engineering,39.0,4,828
167,167,1,"I focused well on performing the task, it was my strategy",,None,10.0,6.0,nohelp,man,bachelors,engineering,35.0,4,829
168,168,1,I mainly looked for the shapes for group a. If the number I found was 11 then I knew the other group had a higher number and vice versa if the number was 13. I didn't try as hard on rounds with low amounts of points so I wouldn't get mentally fatigued. ,,I thought this was easy to be engaged in with. ,8.0,2.0,nohelp,man,somecollege,engineering,21.0,4,830
169,169,4,No strategies. Just tried to be accurate as possible. ,,,10.0,8.0,nohelp,woman,somecollege,business,48.0,4,831
170,170,1,,,,10.0,9.0,nohelp,woman,highschool,humanities,39.0,4,832
171,171,1,Only based by instructions.,,,10.0,2.0,nohelp,woman,bachelors,noresponse,49.0,4,833
172,172,2,"I add and subtract the first half of the sentence of the description and then add up the last part of the sentence. So when it says like ""all the squares are in group A except for small black squares."" and ""all triangles are in group B except for small black triangles."" I first count all the squares and then subtract the small black squares then add up the small black triangles to get the amount for Group A and if it's 11 or less the answer is B and if it's 13 or more then it's A.",,,7.0,4.0,nohelp,man,bachelors,business,27.0,4,834
173,173,4,,,,5.0,5.0,nohelp,woman,bachelors,engineering,40.0,4,835
174,174,1,no,no,,6.0,2.0,nohelp,woman,somegrad,socialscience,35.0,4,836
175,175,1,"I mostly guessed based on my first impression.  If I wasn't sure, I counted some of them.",,,9.0,2.0,nohelp,woman,highschool,noresp,47.0,4,837
176,176,3,"I first counted how many cards where there, which was 24. Then I just counted one side of the possible answer. I realized that one side would mostly have 11 while the other side had the higher number 13.",,,5.0,1.0,nohelp,man,somecollege,other,36.0,4,838
177,177,2,I first counted the selections for group A (minus the card that was excluded) and then added in for the included card.,,It was kind of challenging!,8.0,6.0,nohelp,woman,masters,socialscience,46.0,4,839
178,178,1,,,,8.0,8.0,nohelp,woman,bachelors,mathscience,,4,840
179,179,1,good,,,9.0,8.0,yeshelp,man,bachelors,business,40.0,4,841
